"timekey","glare","glarepotential","traffic_timestamp","tmc_crossing","avg"
"17476","f","TrueAM","2014-01-30 08:30:00","14th_Main","32.25"
"17476","f","TrueAM","2014-01-30 08:30:00","Chain","25"
"17476","f","TrueAM","2014-01-30 08:30:00","Key","22"
"17476","f","TrueAM","2014-01-30 08:30:00","Memorial","35.5"
"17476","f","TrueAM","2014-01-30 08:30:00","Roosevelt","34.25"
"17477","f","TrueAM","2014-01-30 08:40:00","14th_HOV","39.25"
"17477","f","TrueAM","2014-01-30 08:40:00","14th_Main","32.25"
"17477","f","TrueAM","2014-01-30 08:40:00","Chain","25"
"17477","f","TrueAM","2014-01-30 08:40:00","Key","22"
"17477","f","TrueAM","2014-01-30 08:40:00","Memorial","35.5"
"17477","f","TrueAM","2014-01-30 08:40:00","Roosevelt","34.25"
"17521","f","TruePM","2014-01-30 16:00:00","14th_HOV","49.75"
"17521","f","TruePM","2014-01-30 16:00:00","14th_Main","33.75"
"17521","f","TruePM","2014-01-30 16:00:00","Chain","30.6666666666667"
"17521","f","TruePM","2014-01-30 16:00:00","Key","27.5"
"17521","f","TruePM","2014-01-30 16:00:00","Memorial","36"
"17521","f","TruePM","2014-01-30 16:00:00","Roosevelt","42.25"
"17522","f","TruePM","2014-01-30 16:10:00","14th_HOV","49.75"
"17522","f","TruePM","2014-01-30 16:10:00","14th_Main","33.75"
"17522","f","TruePM","2014-01-30 16:10:00","Chain","30.6666666666667"
"17522","f","TruePM","2014-01-30 16:10:00","Key","27.5"
"17522","f","TruePM","2014-01-30 16:10:00","Memorial","36"
"17522","f","TruePM","2014-01-30 16:10:00","Roosevelt","42.25"
"17523","f","TruePM","2014-01-30 16:20:00","14th_HOV","49.75"
"17523","f","TruePM","2014-01-30 16:20:00","14th_Main","33.75"
"17523","f","TruePM","2014-01-30 16:20:00","Chain","30.6666666666667"
"17523","f","TruePM","2014-01-30 16:20:00","Key","27.5"
"17523","f","TruePM","2014-01-30 16:20:00","Memorial","36"
"17523","f","TruePM","2014-01-30 16:20:00","Roosevelt","42.25"
"17524","f","TruePM","2014-01-30 16:30:00","14th_HOV","49.75"
"17524","f","TruePM","2014-01-30 16:30:00","14th_Main","33.75"
"17524","f","TruePM","2014-01-30 16:30:00","Chain","30.6666666666667"
"17524","f","TruePM","2014-01-30 16:30:00","Key","27.5"
"17524","f","TruePM","2014-01-30 16:30:00","Memorial","36"
"17524","f","TruePM","2014-01-30 16:30:00","Roosevelt","42.25"
"17525","f","TruePM","2014-01-30 16:40:00","14th_HOV","49.75"
"17525","f","TruePM","2014-01-30 16:40:00","14th_Main","33.75"
"17525","f","TruePM","2014-01-30 16:40:00","Chain","30.6666666666667"
"17525","f","TruePM","2014-01-30 16:40:00","Key","27.5"
"17525","f","TruePM","2014-01-30 16:40:00","Memorial","36"
"17525","f","TruePM","2014-01-30 16:40:00","Roosevelt","42.25"
"17526","f","TruePM","2014-01-30 16:50:00","14th_HOV","49.75"
"17526","f","TruePM","2014-01-30 16:50:00","14th_Main","33.75"
"17526","f","TruePM","2014-01-30 16:50:00","Chain","30.6666666666667"
"17526","f","TruePM","2014-01-30 16:50:00","Key","27.5"
"17526","f","TruePM","2014-01-30 16:50:00","Memorial","36"
"17526","f","TruePM","2014-01-30 16:50:00","Roosevelt","42.25"
"17527","f","TruePM","2014-01-30 17:00:00","14th_HOV","44.25"
"17527","f","TruePM","2014-01-30 17:00:00","14th_Main","27.625"
"17527","f","TruePM","2014-01-30 17:00:00","Chain","30.6666666666667"
"17527","f","TruePM","2014-01-30 17:00:00","Key","22.5"
"17527","f","TruePM","2014-01-30 17:00:00","Memorial","36"
"17527","f","TruePM","2014-01-30 17:00:00","Roosevelt","39.75"
"17528","f","TruePM","2014-01-30 17:10:00","14th_HOV","44.25"
"17528","f","TruePM","2014-01-30 17:10:00","14th_Main","27.625"
"17528","f","TruePM","2014-01-30 17:10:00","Chain","30.6666666666667"
"17528","f","TruePM","2014-01-30 17:10:00","Key","22.5"
"17528","f","TruePM","2014-01-30 17:10:00","Memorial","36"
"17528","f","TruePM","2014-01-30 17:10:00","Roosevelt","39.75"
"17529","f","TruePM","2014-01-30 17:20:00","14th_HOV","44.25"
"17529","f","TruePM","2014-01-30 17:20:00","14th_Main","27.625"
"17529","f","TruePM","2014-01-30 17:20:00","Chain","30.6666666666667"
"17529","f","TruePM","2014-01-30 17:20:00","Key","22.5"
"17529","f","TruePM","2014-01-30 17:20:00","Memorial","36"
"17529","f","TruePM","2014-01-30 17:20:00","Roosevelt","39.75"
"17613","f","TrueAM","2014-01-31 07:20:00","14th_HOV","52.25"
"17613","f","TrueAM","2014-01-31 07:20:00","14th_Main","41.75"
"17613","f","TrueAM","2014-01-31 07:20:00","Chain","30.3333333333333"
"17613","f","TrueAM","2014-01-31 07:20:00","Key","27.5"
"17613","f","TrueAM","2014-01-31 07:20:00","Memorial","37"
"17613","f","TrueAM","2014-01-31 07:20:00","Roosevelt","42.75"
"17614","f","TrueAM","2014-01-31 07:30:00","14th_HOV","52.25"
"17614","f","TrueAM","2014-01-31 07:30:00","14th_Main","41.75"
"17614","f","TrueAM","2014-01-31 07:30:00","Chain","30.3333333333333"
"17614","f","TrueAM","2014-01-31 07:30:00","Key","27.5"
"17614","f","TrueAM","2014-01-31 07:30:00","Memorial","37"
"17614","f","TrueAM","2014-01-31 07:30:00","Roosevelt","42.75"
"17615","f","TrueAM","2014-01-31 07:40:00","14th_HOV","52.25"
"17615","f","TrueAM","2014-01-31 07:40:00","14th_Main","41.75"
"17615","f","TrueAM","2014-01-31 07:40:00","Chain","30.3333333333333"
"17615","f","TrueAM","2014-01-31 07:40:00","Key","27.5"
"17615","f","TrueAM","2014-01-31 07:40:00","Memorial","37"
"17615","f","TrueAM","2014-01-31 07:40:00","Roosevelt","42.75"
"17616","f","TrueAM","2014-01-31 07:50:00","14th_HOV","52.25"
"17616","f","TrueAM","2014-01-31 07:50:00","14th_Main","41.75"
"17616","f","TrueAM","2014-01-31 07:50:00","Chain","30.3333333333333"
"17616","f","TrueAM","2014-01-31 07:50:00","Key","27.5"
"17616","f","TrueAM","2014-01-31 07:50:00","Memorial","37"
"17616","f","TrueAM","2014-01-31 07:50:00","Roosevelt","42.75"
"17617","f","TrueAM","2014-01-31 08:00:00","14th_HOV","45.75"
"17617","f","TrueAM","2014-01-31 08:00:00","14th_Main","36.625"
"17617","f","TrueAM","2014-01-31 08:00:00","Chain","27"
"17617","f","TrueAM","2014-01-31 08:00:00","Key","21.5"
"17617","f","TrueAM","2014-01-31 08:00:00","Memorial","36.5"
"17617","f","TrueAM","2014-01-31 08:00:00","Roosevelt","38"
"17618","f","TrueAM","2014-01-31 08:10:00","14th_HOV","45.75"
"17618","f","TrueAM","2014-01-31 08:10:00","14th_Main","36.625"
"17618","f","TrueAM","2014-01-31 08:10:00","Chain","27"
"17618","f","TrueAM","2014-01-31 08:10:00","Key","21.5"
"17618","f","TrueAM","2014-01-31 08:10:00","Memorial","36.5"
"17618","f","TrueAM","2014-01-31 08:10:00","Roosevelt","38"
"17619","f","TrueAM","2014-01-31 08:20:00","14th_HOV","45.75"
"17619","f","TrueAM","2014-01-31 08:20:00","14th_Main","36.625"
"17619","f","TrueAM","2014-01-31 08:20:00","Chain","27"
"17619","f","TrueAM","2014-01-31 08:20:00","Key","21.5"
"17619","f","TrueAM","2014-01-31 08:20:00","Memorial","36.5"
"17619","f","TrueAM","2014-01-31 08:20:00","Roosevelt","38"
"17620","f","TrueAM","2014-01-31 08:30:00","14th_HOV","45.75"
"17620","f","TrueAM","2014-01-31 08:30:00","14th_Main","36.625"
"17620","f","TrueAM","2014-01-31 08:30:00","Chain","27"
"17620","f","TrueAM","2014-01-31 08:30:00","Key","21.5"
"17620","f","TrueAM","2014-01-31 08:30:00","Memorial","36.5"
"17620","f","TrueAM","2014-01-31 08:30:00","Roosevelt","38"
"17621","f","TrueAM","2014-01-31 08:40:00","14th_HOV","45.75"
"17621","f","TrueAM","2014-01-31 08:40:00","14th_Main","36.625"
"17621","f","TrueAM","2014-01-31 08:40:00","Chain","27"
"17621","f","TrueAM","2014-01-31 08:40:00","Key","21.5"
"17621","f","TrueAM","2014-01-31 08:40:00","Memorial","36.5"
"17621","f","TrueAM","2014-01-31 08:40:00","Roosevelt","38"
"17665","f","TruePM","2014-01-31 16:00:00","14th_HOV","44.75"
"17665","f","TruePM","2014-01-31 16:00:00","14th_Main","30.125"
"17665","f","TruePM","2014-01-31 16:00:00","Chain","30.6666666666667"
"17665","f","TruePM","2014-01-31 16:00:00","Key","25.5"
"17665","f","TruePM","2014-01-31 16:00:00","Memorial","35.5"
"17665","f","TruePM","2014-01-31 16:00:00","Roosevelt","41.5"
"17666","f","TruePM","2014-01-31 16:10:00","14th_HOV","44.75"
"17666","f","TruePM","2014-01-31 16:10:00","14th_Main","30.125"
"17666","f","TruePM","2014-01-31 16:10:00","Chain","30.6666666666667"
"17666","f","TruePM","2014-01-31 16:10:00","Key","25.5"
"17666","f","TruePM","2014-01-31 16:10:00","Memorial","35.5"
"17666","f","TruePM","2014-01-31 16:10:00","Roosevelt","41.5"
"17667","f","TruePM","2014-01-31 16:20:00","14th_HOV","44.75"
"17667","f","TruePM","2014-01-31 16:20:00","14th_Main","30.125"
"17667","f","TruePM","2014-01-31 16:20:00","Chain","30.6666666666667"
"17667","f","TruePM","2014-01-31 16:20:00","Key","25.5"
"17667","f","TruePM","2014-01-31 16:20:00","Memorial","35.5"
"17667","f","TruePM","2014-01-31 16:20:00","Roosevelt","41.5"
"17668","f","TruePM","2014-01-31 16:30:00","14th_HOV","44.75"
"17668","f","TruePM","2014-01-31 16:30:00","14th_Main","30.125"
"17668","f","TruePM","2014-01-31 16:30:00","Chain","30.6666666666667"
"17668","f","TruePM","2014-01-31 16:30:00","Key","25.5"
"17668","f","TruePM","2014-01-31 16:30:00","Memorial","35.5"
"17668","f","TruePM","2014-01-31 16:30:00","Roosevelt","41.5"
"17669","f","TruePM","2014-01-31 16:40:00","14th_HOV","44.75"
"17669","f","TruePM","2014-01-31 16:40:00","14th_Main","30.125"
"17669","f","TruePM","2014-01-31 16:40:00","Chain","30.6666666666667"
"17669","f","TruePM","2014-01-31 16:40:00","Key","25.5"
"17669","f","TruePM","2014-01-31 16:40:00","Memorial","35.5"
"17669","f","TruePM","2014-01-31 16:40:00","Roosevelt","41.5"
"17670","f","TruePM","2014-01-31 16:50:00","14th_HOV","44.75"
"17670","f","TruePM","2014-01-31 16:50:00","14th_Main","30.125"
"17670","f","TruePM","2014-01-31 16:50:00","Chain","30.6666666666667"
"17670","f","TruePM","2014-01-31 16:50:00","Key","25.5"
"17670","f","TruePM","2014-01-31 16:50:00","Memorial","35.5"
"17670","f","TruePM","2014-01-31 16:50:00","Roosevelt","41.5"
"17671","f","TruePM","2014-01-31 17:00:00","14th_HOV","45.5"
"17671","f","TruePM","2014-01-31 17:00:00","14th_Main","27.75"
"17671","f","TruePM","2014-01-31 17:00:00","Chain","30"
"17671","f","TruePM","2014-01-31 17:00:00","Key","22.5"
"17671","f","TruePM","2014-01-31 17:00:00","Memorial","35.5"
"17671","f","TruePM","2014-01-31 17:00:00","Roosevelt","40.5"
"17672","f","TruePM","2014-01-31 17:10:00","14th_HOV","45.5"
"17672","f","TruePM","2014-01-31 17:10:00","14th_Main","27.75"
"17672","f","TruePM","2014-01-31 17:10:00","Chain","30"
"17672","f","TruePM","2014-01-31 17:10:00","Key","22.5"
"17672","f","TruePM","2014-01-31 17:10:00","Memorial","35.5"
"17672","f","TruePM","2014-01-31 17:10:00","Roosevelt","40.5"
"17673","f","TruePM","2014-01-31 17:20:00","14th_HOV","45.5"
"17673","f","TruePM","2014-01-31 17:20:00","14th_Main","27.75"
"17673","f","TruePM","2014-01-31 17:20:00","Chain","30"
"17673","f","TruePM","2014-01-31 17:20:00","Key","22.5"
"17673","f","TruePM","2014-01-31 17:20:00","Memorial","35.5"
"17673","f","TruePM","2014-01-31 17:20:00","Roosevelt","40.5"
"18045","f","TrueAM","2014-02-03 07:20:00","14th_HOV","46.5"
"18045","f","TrueAM","2014-02-03 07:20:00","14th_Main","39.5"
"18045","f","TrueAM","2014-02-03 07:20:00","Chain","30"
"18045","f","TrueAM","2014-02-03 07:20:00","Key","27.5"
"18045","f","TrueAM","2014-02-03 07:20:00","Memorial","38"
"18045","f","TrueAM","2014-02-03 07:20:00","Roosevelt","42.5"
"18046","f","TrueAM","2014-02-03 07:30:00","14th_HOV","46.5"
"18046","f","TrueAM","2014-02-03 07:30:00","14th_Main","39.5"
"18046","f","TrueAM","2014-02-03 07:30:00","Chain","30"
"18046","f","TrueAM","2014-02-03 07:30:00","Key","27.5"
"18046","f","TrueAM","2014-02-03 07:30:00","Memorial","38"
"18046","f","TrueAM","2014-02-03 07:30:00","Roosevelt","42.5"
"18047","f","TrueAM","2014-02-03 07:40:00","14th_HOV","46.5"
"18047","f","TrueAM","2014-02-03 07:40:00","14th_Main","39.5"
"18047","f","TrueAM","2014-02-03 07:40:00","Chain","30"
"18047","f","TrueAM","2014-02-03 07:40:00","Key","27.5"
"18047","f","TrueAM","2014-02-03 07:40:00","Memorial","38"
"18047","f","TrueAM","2014-02-03 07:40:00","Roosevelt","42.5"
"18048","f","TrueAM","2014-02-03 07:50:00","14th_HOV","46.5"
"18048","f","TrueAM","2014-02-03 07:50:00","14th_Main","39.5"
"18048","f","TrueAM","2014-02-03 07:50:00","Chain","30"
"18048","f","TrueAM","2014-02-03 07:50:00","Key","27.5"
"18048","f","TrueAM","2014-02-03 07:50:00","Memorial","38"
"18048","f","TrueAM","2014-02-03 07:50:00","Roosevelt","42.5"
"18049","f","TrueAM","2014-02-03 08:00:00","14th_HOV","43"
"18049","f","TrueAM","2014-02-03 08:00:00","14th_Main","33.625"
"18049","f","TrueAM","2014-02-03 08:00:00","Chain","25"
"18049","f","TrueAM","2014-02-03 08:00:00","Key","22"
"18049","f","TrueAM","2014-02-03 08:00:00","Memorial","37"
"18049","f","TrueAM","2014-02-03 08:00:00","Roosevelt","34.5"
"18050","f","TrueAM","2014-02-03 08:10:00","14th_HOV","43"
"18050","f","TrueAM","2014-02-03 08:10:00","14th_Main","33.625"
"18050","f","TrueAM","2014-02-03 08:10:00","Chain","25"
"18050","f","TrueAM","2014-02-03 08:10:00","Key","22"
"18050","f","TrueAM","2014-02-03 08:10:00","Memorial","37"
"18050","f","TrueAM","2014-02-03 08:10:00","Roosevelt","34.5"
"18051","f","TrueAM","2014-02-03 08:20:00","14th_HOV","43"
"18051","f","TrueAM","2014-02-03 08:20:00","14th_Main","33.625"
"18051","f","TrueAM","2014-02-03 08:20:00","Chain","25"
"18051","f","TrueAM","2014-02-03 08:20:00","Key","22"
"18051","f","TrueAM","2014-02-03 08:20:00","Memorial","37"
"18051","f","TrueAM","2014-02-03 08:20:00","Roosevelt","34.5"
"18052","f","TrueAM","2014-02-03 08:30:00","14th_HOV","43"
"18052","f","TrueAM","2014-02-03 08:30:00","14th_Main","33.625"
"18052","f","TrueAM","2014-02-03 08:30:00","Chain","25"
"18052","f","TrueAM","2014-02-03 08:30:00","Key","22"
"18052","f","TrueAM","2014-02-03 08:30:00","Memorial","37"
"18052","f","TrueAM","2014-02-03 08:30:00","Roosevelt","34.5"
"18053","f","TrueAM","2014-02-03 08:40:00","14th_HOV","43"
"18053","f","TrueAM","2014-02-03 08:40:00","14th_Main","33.625"
"18053","f","TrueAM","2014-02-03 08:40:00","Chain","25"
"18053","f","TrueAM","2014-02-03 08:40:00","Key","22"
"18053","f","TrueAM","2014-02-03 08:40:00","Memorial","37"
"18053","f","TrueAM","2014-02-03 08:40:00","Roosevelt","34.5"
"18098","f","TruePM","2014-02-03 16:10:00","14th_HOV","54.25"
"18098","f","TruePM","2014-02-03 16:10:00","14th_Main","41.5"
"18098","f","TruePM","2014-02-03 16:10:00","Chain","30.6666666666667"
"18098","f","TruePM","2014-02-03 16:10:00","Key","28.5"
"18098","f","TruePM","2014-02-03 16:10:00","Memorial","36"
"18098","f","TruePM","2014-02-03 16:10:00","Roosevelt","43.25"
"18099","f","TruePM","2014-02-03 16:20:00","14th_HOV","54.25"
"18099","f","TruePM","2014-02-03 16:20:00","14th_Main","41.5"
"18099","f","TruePM","2014-02-03 16:20:00","Chain","30.6666666666667"
"18099","f","TruePM","2014-02-03 16:20:00","Key","28.5"
"18099","f","TruePM","2014-02-03 16:20:00","Memorial","36"
"18099","f","TruePM","2014-02-03 16:20:00","Roosevelt","43.25"
"18100","f","TruePM","2014-02-03 16:30:00","14th_HOV","54.25"
"18100","f","TruePM","2014-02-03 16:30:00","14th_Main","41.5"
"18100","f","TruePM","2014-02-03 16:30:00","Chain","30.6666666666667"
"18100","f","TruePM","2014-02-03 16:30:00","Key","28.5"
"18100","f","TruePM","2014-02-03 16:30:00","Memorial","36"
"18100","f","TruePM","2014-02-03 16:30:00","Roosevelt","43.25"
"18101","f","TruePM","2014-02-03 16:40:00","14th_HOV","54.25"
"18101","f","TruePM","2014-02-03 16:40:00","14th_Main","41.5"
"18101","f","TruePM","2014-02-03 16:40:00","Chain","30.6666666666667"
"18101","f","TruePM","2014-02-03 16:40:00","Key","28.5"
"18101","f","TruePM","2014-02-03 16:40:00","Memorial","36"
"18101","f","TruePM","2014-02-03 16:40:00","Roosevelt","43.25"
"18102","f","TruePM","2014-02-03 16:50:00","14th_HOV","54.25"
"18102","f","TruePM","2014-02-03 16:50:00","14th_Main","41.5"
"18102","f","TruePM","2014-02-03 16:50:00","Chain","30.6666666666667"
"18102","f","TruePM","2014-02-03 16:50:00","Key","28.5"
"18102","f","TruePM","2014-02-03 16:50:00","Memorial","36"
"18102","f","TruePM","2014-02-03 16:50:00","Roosevelt","43.25"
"18103","f","TruePM","2014-02-03 17:00:00","14th_HOV","52.5"
"18103","f","TruePM","2014-02-03 17:00:00","14th_Main","36"
"18103","f","TruePM","2014-02-03 17:00:00","Chain","29.3333333333333"
"18103","f","TruePM","2014-02-03 17:00:00","Key","26.5"
"18103","f","TruePM","2014-02-03 17:00:00","Memorial","36"
"18103","f","TruePM","2014-02-03 17:00:00","Roosevelt","40.25"
"18104","f","TruePM","2014-02-03 17:10:00","14th_HOV","52.5"
"18104","f","TruePM","2014-02-03 17:10:00","14th_Main","36"
"18104","f","TruePM","2014-02-03 17:10:00","Chain","29.3333333333333"
"18104","f","TruePM","2014-02-03 17:10:00","Key","26.5"
"18104","f","TruePM","2014-02-03 17:10:00","Memorial","36"
"18104","f","TruePM","2014-02-03 17:10:00","Roosevelt","40.25"
"18105","f","TruePM","2014-02-03 17:20:00","14th_HOV","52.5"
"18105","f","TruePM","2014-02-03 17:20:00","14th_Main","36"
"18105","f","TruePM","2014-02-03 17:20:00","Chain","29.3333333333333"
"18105","f","TruePM","2014-02-03 17:20:00","Key","26.5"
"18105","f","TruePM","2014-02-03 17:20:00","Memorial","36"
"18105","f","TruePM","2014-02-03 17:20:00","Roosevelt","40.25"
"18106","f","TruePM","2014-02-03 17:30:00","14th_HOV","52.5"
"18106","f","TruePM","2014-02-03 17:30:00","14th_Main","36"
"18106","f","TruePM","2014-02-03 17:30:00","Chain","29.3333333333333"
"18106","f","TruePM","2014-02-03 17:30:00","Key","26.5"
"18106","f","TruePM","2014-02-03 17:30:00","Memorial","36"
"18106","f","TruePM","2014-02-03 17:30:00","Roosevelt","40.25"
"18189","f","TrueAM","2014-02-04 07:20:00","14th_HOV","44"
"18189","f","TrueAM","2014-02-04 07:20:00","14th_Main","38.125"
"18189","f","TrueAM","2014-02-04 07:20:00","Chain","30.3333333333333"
"18189","f","TrueAM","2014-02-04 07:20:00","Key","28"
"18189","f","TrueAM","2014-02-04 07:20:00","Memorial","36.5"
"18189","f","TrueAM","2014-02-04 07:20:00","Roosevelt","40.75"
"18190","f","TrueAM","2014-02-04 07:30:00","14th_HOV","44"
"18190","f","TrueAM","2014-02-04 07:30:00","14th_Main","38.125"
"18190","f","TrueAM","2014-02-04 07:30:00","Chain","30.3333333333333"
"18190","f","TrueAM","2014-02-04 07:30:00","Key","28"
"18190","f","TrueAM","2014-02-04 07:30:00","Memorial","36.5"
"18190","f","TrueAM","2014-02-04 07:30:00","Roosevelt","40.75"
"18191","f","TrueAM","2014-02-04 07:40:00","14th_HOV","44"
"18191","f","TrueAM","2014-02-04 07:40:00","14th_Main","38.125"
"18191","f","TrueAM","2014-02-04 07:40:00","Chain","30.3333333333333"
"18191","f","TrueAM","2014-02-04 07:40:00","Key","28"
"18191","f","TrueAM","2014-02-04 07:40:00","Memorial","36.5"
"18191","f","TrueAM","2014-02-04 07:40:00","Roosevelt","40.75"
"18192","f","TrueAM","2014-02-04 07:50:00","14th_HOV","44"
"18192","f","TrueAM","2014-02-04 07:50:00","14th_Main","38.125"
"18192","f","TrueAM","2014-02-04 07:50:00","Chain","30.3333333333333"
"18192","f","TrueAM","2014-02-04 07:50:00","Key","28"
"18192","f","TrueAM","2014-02-04 07:50:00","Memorial","36.5"
"18192","f","TrueAM","2014-02-04 07:50:00","Roosevelt","40.75"
"18193","f","TrueAM","2014-02-04 08:00:00","14th_HOV","40"
"18193","f","TrueAM","2014-02-04 08:00:00","14th_Main","33"
"18193","f","TrueAM","2014-02-04 08:00:00","Chain","25"
"18193","f","TrueAM","2014-02-04 08:00:00","Key","21.5"
"18193","f","TrueAM","2014-02-04 08:00:00","Memorial","36"
"18193","f","TrueAM","2014-02-04 08:00:00","Roosevelt","34"
"18194","f","TrueAM","2014-02-04 08:10:00","14th_HOV","40"
"18194","f","TrueAM","2014-02-04 08:10:00","14th_Main","33"
"18194","f","TrueAM","2014-02-04 08:10:00","Chain","25"
"18194","f","TrueAM","2014-02-04 08:10:00","Key","21.5"
"18194","f","TrueAM","2014-02-04 08:10:00","Memorial","36"
"18194","f","TrueAM","2014-02-04 08:10:00","Roosevelt","34"
"18195","f","TrueAM","2014-02-04 08:20:00","14th_HOV","40"
"18195","f","TrueAM","2014-02-04 08:20:00","14th_Main","33"
"18195","f","TrueAM","2014-02-04 08:20:00","Chain","25"
"18195","f","TrueAM","2014-02-04 08:20:00","Key","21.5"
"18195","f","TrueAM","2014-02-04 08:20:00","Memorial","36"
"18195","f","TrueAM","2014-02-04 08:20:00","Roosevelt","34"
"18196","f","TrueAM","2014-02-04 08:30:00","14th_HOV","40"
"18196","f","TrueAM","2014-02-04 08:30:00","14th_Main","33"
"18196","f","TrueAM","2014-02-04 08:30:00","Chain","25"
"18196","f","TrueAM","2014-02-04 08:30:00","Key","21.5"
"18196","f","TrueAM","2014-02-04 08:30:00","Memorial","36"
"18196","f","TrueAM","2014-02-04 08:30:00","Roosevelt","34"
"18197","f","TrueAM","2014-02-04 08:40:00","14th_HOV","40"
"18197","f","TrueAM","2014-02-04 08:40:00","14th_Main","33"
"18197","f","TrueAM","2014-02-04 08:40:00","Chain","25"
"18197","f","TrueAM","2014-02-04 08:40:00","Key","21.5"
"18197","f","TrueAM","2014-02-04 08:40:00","Memorial","36"
"18197","f","TrueAM","2014-02-04 08:40:00","Roosevelt","34"
"18242","f","TruePM","2014-02-04 16:10:00","14th_HOV","53.75"
